GCAS,Total_MSU_Forecast,Avg_MSU_Forecast,Forecast_Periods,Product_Description,Subsector_Name,Total_IT_Forecast,Avg_IT_Forecast,Total_CS_Forecast,Avg_CS_Forecast
80839451,218.656,36.4426667,6,SK2 SKINPOWER ADV CREAM 80G,Skin Care,410.0,68.3333333,11.4,1.9
80797762,216.577,216.577,1,DOWNY LFE 200mlX48 RFL MB P1 KR,Fabric Care,7320.4,7320.4,152.5,152.5
80771061,211.066,211.066,1,D305.523.3 KR CR WT BOX PTHBR,Oral Care,422.1,422.1,70.4,70.4
80794398,208.683,34.7805,6,FBRZ FRPLUS(370MLX3) DWNY IDD NJ CP BD,Home Care,1503.5,250.5833333,1503.5,250.5833333
82303798,208.115,14.8653571,14,OB CA SPRTHIN BCD XS 1X6X16 KR,Oral Care,7486.1,534.7214286,77.8,5.5571429
80687334,207.632,69.2106667,3,SK2 HR FT CL 230ML RM GSPL,Skin Care,1922.6,640.8666667,80.1,26.7
82299230,205.44,34.24,6,SK2 FT MSK 6P HA,Skin Care,960.0,160.0,20.0,3.3333333
80727758,205.229,102.6145,2,OB EMKB LITE SOFT 10CT 10X10 KR,Oral Care,738.3,369.15,73.8,36.9
80866499,203.354,4.1500816,49,SK2 BR GASE 50ML BR26 JP,Skin Care,3366.3,68.7,70.2,1.4326531
80881648,202.407,2.468378,82,SK2 SPX LXP CRM 30G KR,Skin Care,1011.7,12.3378049,42.2,0.5146341
80776662,200.4,4.7714286,42,SK2 AA SP EYE & LFLR CRM 2.5G JP,Skin Care,12000.0,285.7142857,9.9,0.2357143
80872940,200.229,3.5755179,56,SK2 MN FT ESS 75ML HA,Skin Care,2210.0,39.4642857,45.7,0.8160714
82318718,200.0,12.5,16,FBRZ CARVCLIP (2.2MLX3)X8 DOWNY VRSH KR,Home Care,1067.0,66.6875,133.2,8.325
82318724,200.0,12.5,16,FBRZ CARVCLIP (2.2MLX3)X8 LAV CF VRSH KR,Home Care,1067.0,66.6875,133.2,8.325
82318740,200.0,12.5,16,FBRZ CARVCLIP (2.2MLX3)X8 SKY BR VRSH KR,Home Care,1067.0,66.6875,133.2,8.325
82300416,199.999,12.4999375,16,FEBRZ CARVCLIP (2.2MLX3)X8 DOWNY 3CO,Home Care,1067.0,66.6875,133.2,8.325
82300414,199.999,12.4999375,16,FEBRZ CARVCLIP (2.2MLX3)X8 SKY BRZ 3CO,Home Care,1067.0,66.6875,133.2,8.325
82300415,199.999,12.4999375,16,FEBRZ CARVCLIP (2.2MLX3)X8 LAV CMFT 3CO,Home Care,1067.0,66.6875,133.2,8.325
80845466,195.006,4.062625,48,SK2 BR WSDRMSK 6P JP VC,Skin Care,910.4,18.9666667,18.6,0.3875
80808089,194.454,21.606,9,SK2 MIX GIE50 FTE230 BR25 TR ASIA,Skin Care,574.8,63.8666667,47.9,5.3222222
80818377,193.683,3.458625,56,SK2 BR GIE 30ML BR25 JP,Skin Care,5350.1,95.5375,111.2,1.9857143
80841650,190.887,95.4435,2,DOWNY LFE 200mlX48 RFL IDD BM H1 KR,Fabric Care,6452.1,3226.05,134.4,67.2
80875515,185.256,9.7503158,19,PRO2500 (PINK+WHITE DUAL HANDLE)X 6 CP,Oral Care,185.3,9.7526316,30.9,1.6263158
80697590,184.339,184.339,1,SK2 PITERA DELUXE HYDRATING NON HN,Skin Care,363.9,363.9,45.5,45.5
80735934,184.102,18.4102,10,SK2 WH CELL DEEP SURGE EX 50G HA 1*2*24,Skin Care,1090.0,109.0,22.8,2.28
80860060,181.755,3.1337069,58,OB INTERDENTAL PICK 20X6X8 KR,Oral Care,16374.1,282.312069,341.0,5.8793103
80842250,181.374,181.374,1,GILLETTE PG SENSITIVE GEL 170GX4X10 (CC),Shave Care,998.0,998.0,99.8,99.8
80778456,180.992,36.1984,5,DOWNY LAU LIQ 1.9LX6 BTL ZERO SP BD,Fabric Care,619.1,123.82,103.2,20.64
80794299,179.023,2.2377875,80,GILLETTE (FUSE M 1UP+7CT)X12 KR ECOM,Shave Care,268.5,3.35625,22.4,0.28
80770295,178.991,1.8264388,98,D100.433.2 KR CRX BLACK BOX PTHBR CP,Oral Care,356.9,3.6418367,58.8,0.6
80702386,177.781,88.8905,2,OB EMKB LITE SOFT 96CT 96X1 KR,Oral Care,66.7,33.35,66.7,33.35
80371324,177.624,1.85025,96,D103.413.3 KR SUX Mint Green HBOX PTHBR,Oral Care,355.2,3.7,59.2,0.6166667
80696469,176.752,58.9173333,3,SK2 SKINPOWER ADV AIRY CREAM 80G,Skin Care,331.4,110.4666667,9.2,3.0666667
80794220,176.267,17.6267,10,FUSION PROSHIELD CHILL CRT 8 8X6X12,Shave Care,330.5,33.05,4.6,0.46
80830243,175.009,35.0018,5,PAM S6(ToN SUM25 6S&OVN5 2S)X30 KR SAMPL,Baby Care,3937.7,787.54,131.2,26.24
80851735,174.999,11.6666,15,Braun Shaver 73-N80000cc Black KR,Appliances,175.2,11.68,58.5,3.9
80851734,174.999,11.6666,15,Braun Shaver 73-S80000cc Silver KR,Appliances,175.2,11.68,58.5,3.9
80813057,172.986,9.6103333,18,SK2 HR MDME 50ML VC JP,Skin Care,2864.0,159.1111111,35.8,1.9888889
80741143,172.155,9.0607895,19,SK2 LXP UP CRM 50G EXP RM2 NK,Skin Care,516.8,27.2,14.2,0.7473684
80851736,171.999,17.1999,10,Braun Shaver 73-S82010cc Silver KR,Appliances,172.1,17.21,57.4,5.74
80733152,168.362,1.7910851,94,GILLETTE VOYAGER POME 1up,Shave Care,843.8,8.9765957,13.0,0.1382979
80820170,167.414,55.8046667,3,GIL(PG PWR 1UP+11CT+FORM245G)X6KRHP,Shave Care,167.6,55.8666667,28.0,9.3333333
80871151,166.405,4.6223611,36,SK2 AA SP RE-NEW ESS 50ML KR CMTZ,Skin Care,2754.6,76.5166667,58.2,1.6166667
80774838,161.633,26.9388333,6,FBRZ FRPLUS (880MLX2) FRSH ARM BTL TW CP,Home Care,734.7,122.45,734.7,122.45
82329125,160.598,40.1495,4,SK2 HR FT CL 30ML RM 1X5X48,Skin Care,11390.0,2847.5,47.4,11.85
80709679,157.479,78.7395,2,601 Gillette Labs Shave Gel 198ml 1x6,Shave Care,2976.0,1488.0,496.0,248.0
80719107,154.573,30.9146,5,BRAUN SHAVER 8567cc  SILV  BOX KR,Appliances,154.6,30.92,51.4,10.28
80830244,153.005,30.601,5,PAM S4(ToN SUM25 6S&OVN5 2S)X30 KR SAMPL,Baby Care,3442.6,688.52,114.7,22.94
80784936,152.406,7.6203,20,SK2 LP UP ESS 30ML HA,Skin Care,4210.0,210.5,17.4,0.87
80849852,151.725,10.8375,14,EB10S 8 KR FFS Brush Set SPIDERMAN,Oral Care,379.1,27.0785714,15.9,1.1357143
80845460,150.871,75.4355,2,Gillette Proshield Yellow 12ctX12 ECOM,Shave Care,188.6,94.3,15.7,7.85
80797697,149.957,3.4081136,44,SK2 SPX LXP AOK COLLECTION SET JP,Skin Care,184.0,4.1818182,45.5,1.0340909
80770294,149.621,8.3122778,18,D103.433.3 KR CRBX BLACK BOX PTHBR CP,Oral Care,299.4,16.6333333,50.0,2.7777778
80810316,149.295,29.859,5,PTN CN 440MLX10 CAMELIA ATTN KR,Hair Care,872.3,174.46,87.2,17.44
82250048,148.427,16.4918889,9,SK2 WH CELL DEEP SURGE EX 50G HA,Skin Care,878.7,97.6333333,18.1,2.0111111
81697112,147.17,1.5330208,96,BRAUN MALHRREMKP 06-BDT BLK BOX MN1,Appliances,1473.9,15.353125,16.1,0.1677083
82300098,141.331,2.5696545,55,SK2 MN FT ESS 75ML HA,Skin Care,1560.0,28.3636364,31.7,0.5763636
80730679,138.819,4.7868621,29,BRAUN MALHRREMKP 9585-SCC  BLK  BOX KR,Appliances,1388.8,47.8896552,463.3,15.9758621
80696670,135.673,67.8365,2,SK2 SKINPOWER ADV CREAM 100G,Skin Care,203.4,101.7,5.7,2.85
80706962,134.641,2.4043036,56,SK2 LP UP ESS 150ML HA 1*1*24,Skin Care,742.8,13.2642857,31.1,0.5553571
80875317,132.998,26.5996,5,PAM S6 POOBAO 8X30 KR PANTS XQ SAMPLE,Baby Care,2992.6,598.52,99.9,19.98
82301026,131.687,43.8956667,3,SK2 HR FT MSK 10P SLEEVE,Skin Care,368.7,122.9,15.4,5.1333333
80694383,131.629,65.8145,2,,,0.0,,0.0,
82324617,131.49,26.298,5,GIL SKINTECH CRT 2CT 2X6X12,Shave Care,986.4,197.28,13.7,2.74
80739347,131.099,65.5495,2,SK2 Best Seller Trial Kit New,Skin Care,1447.0,723.5,60.3,30.15
80696669,130.66,14.5177778,9,SK2 SKINPOWER ADV CREAM 80G,Skin Care,245.0,27.2222222,6.8,0.7555556
80837437,128.883,128.883,1,PTN LOT (140MLX2)X12 SDC ATTN COSTCO,Hair Care,920.6,920.6,76.7,76.7
80818381,127.506,2.6021633,49,SK2 BR GIE 0.7MLx3 BR25 JP,Skin Care,51002.4,1040.8653061,60.9,1.2428571
80804364,126.35,25.27,5,SK2 BR GIE 75ML BR25 JP,Skin Care,1394.5,278.9,34.8,6.96
80839454,126.336,31.584,4,SK2 HR FT GENTL CLEANSER 120G,Skin Care,2240.0,560.0,46.6,11.65
80875316,123.014,24.6028,5,PAM S5 POOBAO 8X30 KR PANTS XQ SAMPLE,Baby Care,2768.0,553.6,92.1,18.42
82330008,120.007,7.5004375,16,FEBREZE FR 320MLX12 KR MEN RF REG,Home Care,3000.2,187.5125,249.8,15.6125
82328163,119.999,7.4999375,16,FEBREZE FR 320MLX12 KR MEN RF CASS,Home Care,2999.9,187.49375,249.8,15.6125
80698273,119.998,7.499875,16,FEBREZE FR 320MLX12 KR MEN RF JINRO,Home Care,3000.0,187.5,249.8,15.6125
82313806,119.998,7.499875,16,FEBREZE FR 320MLX12 KR MEN RF ELIXIR CC,Home Care,2999.9,187.49375,249.8,15.6125
81747627,119.392,23.8784,5,BRAUN SHAVER 9469CC GOLD BOX KR,Appliances,119.6,23.92,39.9,7.98
80715703,119.01,39.67,3,SK2 HR FT GENTL CLEANSER 120G RM,Skin Care,2110.1,703.3666667,44.0,14.6666667
82318037,118.81,1.2775269,93,OB INTERDENTAL PICK 20X6X8 KR,Oral Care,10703.8,115.0946237,222.8,2.3956989
80719120,118.527,13.1696667,9,BRAUN SHAVER 9580cc  BLK  BOX KR,Appliances,118.7,13.1888889,39.6,4.4
80832711,117.419,117.419,1,DOWNY LAU LIQ 200MLX48 PCH IDD J2 KR,Fabric Care,3816.2,3816.2,79.5,79.5
80734081,115.274,115.274,1,EB20RX 4 KR FFS Brush Set,Oral Care,576.4,576.4,48.0,48.0
80807860,113.179,22.6358,5,PAM LG(BP3.0 6S&OVN4.0 2S)X30 KR SAMPLE,Baby Care,2547.3,509.46,84.8,16.96
80845596,109.326,1.95225,56,SK2 HR FTOIL 50ML JP VC,Skin Care,1809.8,32.3178571,37.1,0.6625
80872941,108.287,1.9336964,56,SK2 MN MSTR CLEANSER 120G HA,Skin Care,1919.6,34.2785714,39.9,0.7125
80788699,105.363,2.3414,45,SK2 WH ATMOS AIRY LT UV SPF50 CRM N 30G,Skin Care,1264.8,28.1066667,10.5,0.2333333
80771062,105.077,105.077,1,D305.523.3 KR CR TQ BOX PTHBR,Oral Care,210.2,210.2,35.0,35.0
80830235,105.0,21.0,5,PAM XL(SUM25 6S&OVN5 2S)x30 KR SAMPLE,Baby Care,2362.6,472.52,78.8,15.76
80707006,103.786,51.893,2,PRG SNSGEL SHVP170G PURESPT 1X6 KR (PX),Shave Care,2284.3,1142.15,380.8,190.4
80839452,103.32,25.83,4,SK2 SKINPOWER ADV CREAM 50G,Skin Care,310.0,77.5,6.4,1.6
80799321,102.798,102.798,1,FBRZ AE(165GX3)X6 DWNY ET BB,Home Care,685.3,685.3,114.2,114.2
80776643,102.376,2.4375238,42,SK2 AA SP RE-NEW CREAM 50G CN,Skin Care,307.6,7.3238095,6.2,0.147619
80797747,101.421,101.421,1,DOWNY LFE 200mlX48 RFL WT&L P1 KR,Fabric Care,3428.1,3428.1,71.4,71.4
80882821,100.107,50.0535,2,Gillette 699 1UP+Gel+Stand 1X6 LoL,Shave Care,221.1,110.55,36.9,18.45
80791890,100.0,20.0,5,D103K FROZEN (D103K+EB10S-2)X12 CC,Oral Care,166.8,33.36,14.0,2.8
80791889,100.0,20.0,5,D103K SPIDERMAN (D103K+EB10S-2)X12 CC,Oral Care,166.8,33.36,14.0,2.8
80705251,99.997,6.2498125,16,FBRZ CAR(L&S2CT+LV2CT)X6 CP ZIS,Home Care,399.8,24.9875,66.6,4.1625
82298676,99.995,6.2496875,16,FBRZ (JAGUAR L&S2CT+LVNDR2CT)X14GEN CP,Home Care,399.8,24.9875,28.7,1.79375
82293557,99.995,6.2496875,16,FBRZ (JAGUAR L&S2CT+LAVENDER2CT)X14KR CP,Home Care,399.8,24.9875,28.7,1.79375
82330937,99.995,6.2496875,16,FBRZ CAR(L&S2CT+LV2CT)X14 CPREG,Home Care,399.8,24.9875,28.7,1.79375
82319129,99.995,6.2496875,16,FBRZ JAGUAR(L&S2CT+LVNDR2CT)X14 CP(RT),Home Care,399.8,24.9875,28.7,1.79375
82299250,99.264,1.8048,55,SK2 MN MSTR CLEANSER 120G HA,Skin Care,1760.1,32.0018182,36.1,0.6563636
80777746,97.453,2.3203095,42,SK2 AA SP RE-NEW AIRY CRM 50G CN,Skin Care,292.5,6.9642857,6.2,0.147619
80751083,97.388,1.2327595,79,BRAUN SHAVER 9579cc  GOLD  BOX KR,Appliances,97.5,1.2341772,32.8,0.4151899
80772621,97.262,7.4816923,13,FUSION PROSHIELD CHILL CART 4CT 4X10,Shave Care,364.7,28.0538462,36.5,2.8076923
80767218,96.45,96.45,1,SK-II FY2324 Heritage SET,Skin Care,250.0,250.0,31.3,31.3
80735073,92.666,46.333,2,OB CA XEROX VIT 35 SFT BCD 1X12X8 KR,Oral Care,3333.4,1666.7,34.8,17.4
80881645,90.78,1.8156,50,SK2 SPX LXP ESS 150ML KR,Skin Care,501.2,10.024,34.4,0.688
81747508,90.5,18.1,5,BRAUN SHAVER 8457cc SILV BOX KR,Appliances,90.4,18.08,30.1,6.02
80807861,87.084,17.4168,5,PAM XL(BP3.0 6S&OVN4.0 2S)X30 KR SAMPLE,Baby Care,1959.9,391.98,65.3,13.06
80778184,86.678,1.9699545,44,SK2 SPX LXP CRM 80G,Skin Care,162.1,3.6840909,13.3,0.3022727
80356517,84.141,0.9047419,93,iOM6.1A6.1K KR WT SLBox PTHBR,Oral Care,168.3,1.8096774,56.4,0.6064516
80866758,83.549,1.8988409,44,SK2 AA SP RE-NEW ESS 50ML ND CN,Skin Care,1382.8,31.4272727,28.7,0.6522727
80816631,83.474,16.6948,5,GILLETTE (PS P 1UP+4CT)X12 KR BBGR,Shave Care,178.9,35.78,14.9,2.98
80830234,81.007,16.2014,5,PAM LG(SUM25 6S&OVN5 2S)x30 KR SAMPLE,Baby Care,1822.6,364.52,60.8,12.16
80755272,80.134,40.067,2,FBRZ FR 370MLX12 KR MEN PX BB,Home Care,1732.6,866.3,144.4,72.2
80794290,79.302,13.217,6,GILLETTE PROGLIDE POWER 16CRTX12 ECOM,Shave Care,62.6,10.4333333,5.3,0.8833333
82331956,78.994,5.6424286,14,MOC EXPERT9000 (1PX8)X12 KR CP,Oral Care,355.3,25.3785714,29.7,2.1214286
80846029,77.609,77.609,1,DOWNY LFE 1LX12 BTL LG&L F3 KR,Fabric Care,524.7,524.7,43.7,43.7
82319130,75.014,4.688375,16,FBRZ JAGUAR(L&S2CT+DWN2CT)X14 CP(RT),Home Care,300.0,18.75,21.4,1.3375
82298680,75.014,4.688375,16,FBRZ JAGUAR(L&S2CT+DWN2CT)X14KR (GEN) CP,Home Care,300.0,18.75,21.4,1.3375
82287964,75.014,4.688375,16,FBRZ JAGUAR(L&S2ML+DWN2ML)X14KR (LIMO),Home Care,300.0,18.75,21.4,1.3375
82330932,75.014,4.688375,16,FBRZ CAR(L&S2CT+DWN2CT)X14 CP REG,Home Care,300.0,18.75,21.4,1.3375
82286981,75.014,4.688375,16,FBRZ JAGUAR (L&S 2ML + DWN 2ML)X14 KR,Home Care,300.0,18.75,21.4,1.3375
80705250,74.993,4.6870625,16,FBRZ CAR(L&S2CT+DWN2CT)X6 CP ZIS,Home Care,300.0,18.75,50.4,3.15
80799061,74.99,4.686875,16,FBRZ CAR(SKY2.2MLX4+SP2.2MLX2)X12CC P1,Home Care,342.9,21.43125,28.7,1.79375
80764776,74.801,1.6261087,46,SK2 LP UP EYE CR 15G HA 1*2*36,Skin Care,748.3,16.2673913,9.9,0.2152174
80737233,73.686,36.843,2,SK2 SKINPOWER CREAM & EYE CRM SET NON HN,Skin Care,116.3,58.15,4.9,2.45
81697130,73.45,1.9851351,37,BRAUN MALHRREMKP 0-CC BLK BOX KR,Appliances,734.3,19.8459459,244.9,6.6189189
80830241,72.988,14.5976,5,PAM XXL(SUM25 6S&OVN5 2S)x30 KR SAMPLE,Baby Care,1642.4,328.48,54.8,10.96
80711661,72.0,72.0,1,SK2 SKINPOWER EYE CREAM DUO SET non-HN,Skin Care,360.0,360.0,15.0,15.0
81570019,71.2,1.8736842,38,BRAUN MALHRREMKP 21B BLK BLISTER MN1,Appliances,711.7,18.7289474,2.2,0.0578947
80778190,68.878,1.5654091,44,SK2 SPX LXP EYE CRM 15G,Skin Care,688.6,15.65,29.0,0.6590909
80725997,66.783,0.7338791,91,D103.433.3 KR FAX PL HBOX PTHBR CP,Oral Care,133.6,1.4681319,22.4,0.2461538
80726150,66.666,66.666,1,OB QUEEN MULTI BCD 8CT 8X12 KR,Oral Care,300.0,300.0,25.0,25.0
80753493,66.12,33.06,2,VENUS SUGARBERRY 2UP OY SUMMER PACK,Shave Care,330.6,165.3,55.2,27.6
80845597,65.522,1.4243913,46,SK2 HR FTRC 30ML JP VC,Skin Care,1809.3,39.3326087,37.0,0.8043478
80881646,65.107,1.30214,50,SK2 SPX LXP EYE CRM 15G KR,Skin Care,650.9,13.018,27.0,0.54
81761494,64.129,64.129,1,BRAUN SHAVER 9466cc  SILVMET  BOX KR,Appliances,64.1,64.1,21.4,21.4
80706960,61.425,61.425,1,SK2 HR FT CLSNG OIL 250ML HA 1*2*18,Skin Care,525.0,525.0,14.6,14.6
80859572,58.752,19.584,3,FBRZ FR 370MLX12 MEN COOLAQ BTL MENPX,Home Care,1270.2,423.4,105.9,35.3
80783662,58.197,11.6394,5,DOWNY LAU LIQ 1.4L X 6 CRG ZERO SP KR,Fabric Care,270.2,54.04,45.1,9.02
80725996,56.86,28.43,2,D103.433.3 KR CRBX BK HBOX PTHBR CP,Oral Care,113.8,56.9,19.0,9.5
80726127,55.64,27.82,2,OB CROSS PROHLTH 35S 3X12X2 KR,Oral Care,667.2,333.6,27.8,13.9
82300095,55.64,6.955,8,SK2 WH DERM RVVL MSK 6P KR,Skin Care,260.0,32.5,5.2,0.65
81697101,55.053,1.6682727,33,BRAUN MALHRREMKP 73S SILV BLISTER MN1,Appliances,550.5,16.6818182,1.8,0.0545455
80770296,55.02,0.5614286,98,D100.433.2 KR FAX BLUE BOX PTHBR CP,Oral Care,108.9,1.1112245,16.7,0.1704082
80840162,54.144,13.536,4,SK2 HR FT CL 160ML,Skin Care,720.0,180.0,25.8,6.45
80783663,53.942,10.7884,5,DOWNY LAU LIQ 1.8LX6 BTL ZERO SP KR,Fabric Care,194.8,38.96,32.5,6.5
80731712,53.784,13.446,4,,,0.0,,0.0,
80694385,53.565,53.565,1,SK2 HR FT MSK 10P SLEEVE CML,Skin Care,150.0,150.0,6.3,6.3
80778198,52.961,1.2036591,44,SK2 SPX LXP ESS 150ML,Skin Care,292.1,6.6386364,19.3,0.4386364
80867116,52.2,1.45,36,SK2 SPX LXP CRM 30G KR,Skin Care,261.4,7.2611111,10.6,0.2944444
82310473,52.172,17.3906667,3,SK2 HR FT LIFT EMULSN 100G EXP SA,Skin Care,431.9,143.9666667,8.9,2.9666667
80825737,51.231,25.6155,2,TIDE LAU LIQ 3.7LX3 BTL POWCL CM Re,Fabric Care,90.0,45.0,30.0,15.0
81387979,48.652,1.2803158,38,70S MULTI SILVER BLS CASSETTE,Appliances,486.3,12.7973684,1.3,0.0342105
81625457,48.652,0.8845818,55,BRAUN MALHRREMKP 70S SILV BLISTER MN1,Appliances,486.3,8.8418182,1.3,0.0236364
82324899,48.647,1.4307941,34,BRAUN MALHRREMKP 70S SILV BLISTER MN1,Appliances,486.3,14.3029412,1.3,0.0382353
80763720,47.774,0.8531071,56,SK2 LXP ULTIMATE PERFECTING SERUM 50ML,Skin Care,790.2,14.1107143,15.7,0.2803571
82275264,46.156,2.88475,16,FEBREZE AIRFR 370MLX12 BTL KR MEN REMO,Home Care,997.8,62.3625,83.6,5.225
82258040,46.156,2.88475,16,FEBREZE AIRFR 370MLX12 BTL KR MEN 17,Home Care,997.8,62.3625,83.6,5.225
82269054,46.156,2.88475,16,FEBREZE AIRFR 370MLX12 BTL KR MEN KREACH,Home Care,997.8,62.3625,83.6,5.225
82292291,46.156,2.88475,16,FEBREZE AIRFR 370MLX12 KR MEN BTL ELIXIR,Home Care,997.8,62.3625,83.6,5.225
82289180,46.156,2.88475,16,FEBREZE AIRFR 370MLX12 KR MEN BTL JAN19,Home Care,997.8,62.3625,83.6,5.225
82305437,46.156,2.88475,16,FEBREZE FR 370MLX12 KR MEN BTL ELIX P2,Home Care,997.8,62.3625,83.6,5.225
82328364,46.155,2.8846875,16,FEBREZE FR 360MLX12 MEN HERB BTL CASS CP,Home Care,1025.8,64.1125,85.2,5.325
82245028,46.155,2.8846875,16,FEBREZE AIRFR 370MLX12 KR MEN 16,Home Care,997.8,62.3625,83.6,5.225
82226236,46.154,2.884625,16,FEBREZE AIRFR 370MLX12 KR MEN,Home Care,997.8,62.3625,83.6,5.225
82328359,46.15,2.884375,16,FEBREZE FR 370MLX12 KR MEN BTL CASS,Home Care,997.8,62.3625,83.6,5.225
80698272,46.15,2.884375,16,FEBREZE FR 370MLX12 KR MEN BTL JINRO,Home Care,997.8,62.3625,83.6,5.225
82330009,46.15,2.884375,16,FEBREZE FR 370MLX12 KR MEN BTL REG,Home Care,997.8,62.3625,83.6,5.225
80849034,45.3,11.325,4,SK-II PITERA Ultimate Aura Set(GIE),Skin Care,500.0,125.0,25.0,6.25
80838290,43.437,0.8353269,52,SK2 AA SP RE-NEW ESS 30ML KR,Skin Care,1199.9,23.075,24.1,0.4634615
80842450,43.348,43.348,1,DOWNY LFE (4LX2)X1 BTL IDD green KR shp,Fabric Care,36.6,36.6,36.6,36.6
80881644,42.557,1.3728065,31,SK2 SPX LXP CRM 1GX2 JP,Skin Care,3199.8,103.2193548,10.5,0.3387097
80888506,41.651,8.3302,5,SK2 BR GCC GR CRM 30G BR25 JP TS,Skin Care,500.0,100.0,4.0,0.8
81770208,41.152,8.2304,5,BRAUN SHAVER 51-R1000s RED KR,Appliances,41.2,8.24,13.7,2.74
80813345,40.824,40.824,1,Gillette (PS P 1up+3ct+70G Gel)X6 OY KR,Shave Care,102.1,102.1,17.0,17.0
81697102,40.189,1.1820294,34,BRAUN MALHRREMKP 53B BLK BLISTER MN1,Appliances,401.7,11.8147059,1.3,0.0382353
80881647,39.995,1.2901613,31,SK2 SPX LXP CRM 1GX6 JP,Skin Care,1000.8,32.283871,10.3,0.3322581
80845471,39.864,3.9864,10,SK2 BR GSE 50ML BR25 JP,Skin Care,660.0,66.0,14.0,1.4
81770212,38.71,38.71,1,BRAUN SHAVER 51-B1200s BLU KR,Appliances,38.7,38.7,12.9,12.9
80811902,38.128,38.128,1,DOWNY LAU LIQ 1.0LX12 BTL IDD gre J1 KR,Fabric Care,247.8,247.8,20.7,20.7
80756896,37.814,18.907,2,VENUS FOR PUBIC HAIR OY PACK(2UP+GEL)X6,Shave Care,150.0,75.0,25.0,12.5
80763474,37.398,18.699,2,DOWNY LFE (4LX2)X1 BTL IDD gre S KR R1,Fabric Care,31.6,15.8,31.6,15.8
82317523,37.042,18.521,2,OB ULTRATHIN COMPACT SOFT 6X12 KR,Oral Care,222.0,111.0,18.6,9.3
80840170,37.0,9.25,4,SK-II SKINPOWER EYE CREAM 15G,Skin Care,370.0,92.5,5.2,1.3
82292230,36.805,18.4025,2,OB ULTRATHIN PRO DEEP CLEAN 4X12X2 KR,Oral Care,331.0,165.5,13.8,6.9
80842254,36.011,18.0055,2,GILLETTE PG SENSITIVE GEL 170GX3X12 (CP),Shave Care,264.2,132.1,22.0,11.0
80702385,35.285,35.285,1,OB EMKB LITE SOFT 8CT 8X12 KR,Oral Care,158.8,158.8,13.2,13.2
80807859,35.102,7.0204,5,PAM XXL(BP3.0 6S&OVN4.0 2S)X30 KR SAMPLE,Baby Care,790.0,158.0,26.2,5.24
80845462,34.268,34.268,1,GLT PG Sports Foam 245GX2X6 CP(Duo pack),Shave Care,261.7,261.7,43.6,43.6
82247656,33.462,33.462,1,SK2 HR FT CLSNG OIL 250ML HA,Skin Care,286.0,286.0,7.9,7.9
80784545,33.4,3.34,10,SK2 LP UP CRM 2.5G RM2 NK,Skin Care,2000.0,200.0,2.0,0.2
80759693,33.38,2.3842857,14,D701.513.6X KR CRX RG BOX PTHBR,Oral Care,66.7,4.7642857,11.1,0.7928571
80881650,33.093,0.66186,50,SK2 SPX LXP SERUM 50ML NK KR,Skin Care,548.8,10.976,13.4,0.268
80849853,32.303,2.3073571,14,EB10S 8 KR FFS Brush Set FROZEN,Oral Care,80.5,5.75,3.3,0.2357143
80797694,32.022,0.7277727,44,SK2 SPX LXP CRM & EYE CRM SET JP,Skin Care,50.2,1.1409091,13.0,0.2954545
80799063,32.0,32.0,1,FBRZ FR(920MLX2)X10 DWNYIDD KR CC,Home Care,139.1,139.1,13.9,13.9
82249905,31.437,1.6545789,19,SK2 LP UP ESS 150ML HA,Skin Care,173.4,9.1263158,7.5,0.3947368
80825794,30.581,30.581,1,BRAUN SHAVER 9565cc+ PC Bundle,Appliances,27.8,27.8,9.3,9.3
80840297,30.452,30.452,1,BRAUN SHAVER 94PS  SILV  BOX MN1 KR,Appliances,304.5,304.5,3.4,3.4
80794303,29.727,14.8635,2,GIL SHAVE PACK (FUSE M 1UP+11CT)X12 CP,Shave Care,31.9,15.95,2.6,1.3
80752460,28.518,14.259,2,DOWNY LFE 1.6LX6 RFL LG&SL KR BD PX,Fabric Care,120.4,60.2,20.0,10.0
80752459,28.17,14.085,2,DOWNY LFE 1.6LX6 RFL MYS KR BD PX,Fabric Care,119.0,59.5,19.8,9.9
80816629,28.0,4.6666667,6,GILLETTE (PG P 1UP+4CT)X12 KR BBGR,Shave Care,60.0,10.0,5.0,0.8333333
81770219,26.667,26.667,1,BRAUN SHAVER 51-M4300cs MIN KR,Appliances,26.7,26.7,8.9,8.9
80744716,26.666,13.333,2,SK2 SKINPOWER ADV CREAM 80G KR 1*2*18,Skin Care,50.0,25.0,1.4,0.7
80851732,26.0,2.6,10,Braun Shaver 73-S80000s Silver KR,Appliances,26.0,2.6,8.7,0.87
80744712,25.05,12.525,2,SK2 SKINPOWER ADV CREAM 2.5G 1*10*120,Skin Care,1500.0,750.0,1.2,0.6
80784519,24.2,2.42,10,SK2 LXP FC SRM ULT 10ML RM2 NK,Skin Care,2000.0,200.0,3.0,0.3
80784518,24.2,2.42,10,SK2 LP UP ESS 10ML HA,Skin Care,2000.0,200.0,3.0,0.3
80726128,23.763,1.6973571,14,OB CROSS PROHLTH 35 BCD S 1X12X8 KR,Oral Care,854.7,61.05,8.8,0.6285714
80793978,23.186,23.186,1,Gillette Labs Foam 240mlX2X6 (Duo pack),Shave Care,180.8,180.8,30.1,30.1
